============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 3700000.E-02 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Skin_Human (W&W type 1)
0005815   9.8279E+07  6.1849E+06  2.2136E+06
0005816   9.9128E+07  1.3750E+05  1.0882E+06
0005817   9.4620E+07 -3.6352E+05 -4.2240E+06
0005818   9.7516E+07  1.6147E+05 -4.4493E+06
0005819   9.4275E+07  1.7761E+06 -4.5691E+06
0005820   9.7776E+07 -7.3554E+05  5.7544E+06
0005821   9.8446E+07 -5.4560E+06  1.8271E+06
0005822   9.7697E+07  2.3845E+05  5.1593E+06
0005823   9.7994E+07  7.2514E+05  3.5370E+05
0005824   9.6454E+07 -4.0917E+06  9.6274E+05
0005825   9.6219E+07  5.4876E+04  4.7024E+05
0005826   9.5527E+07 -5.3898E+05 -3.7030E+06
0005827   9.9742E+07  1.3487E+06  2.2627E+06
0005828   9.8117E+07  1.5764E+06  3.0569E+06
0005829   9.8137E+07 -1.6285E+06  1.9393E+05
0005830   9.8054E+07 -1.4102E+06 -5.5744E+06
0005831   9.7981E+07 -1.3240E+06  4.9368E+06
0005833   9.6829E+07  1.1657E+06  2.0360E+06
0005834   9.9273E+07  2.2152E+06 -1.5027E+06
0005835   9.5361E+07 -7.9517E+05 -1.4107E+06
0005836   9.9196E+07  1.0638E+06 -1.1375E+06
0005837   9.9276E+07 -2.4768E+06  2.4563E+06
0005838   9.7747E+07 -5.6192E+06 -4.9437E+06
0005839   9.7666E+07 -5.2846E+05  6.7161E+05
0005840   9.6862E+07  9.9675E+04 -7.8489E+06
0005841   9.9708E+07 -4.3546E+06  7.2676E+05
0005842   9.9517E+07  4.4394E+06 -2.7204E+06
0005843   9.6594E+07 -3.3268E+06  1.0276E+07
0005844   9.6472E+07 -4.8759E+05 -1.5411E+06
0005845   9.5786E+07 -1.5005E+05 -1.6051E+05
0005847   9.9349E+07 -2.7797E+05  1.1861E+06
0005848   9.5732E+07 -8.7995E+05  2.5274E+06
0005849   9.5218E+07  1.8003E+06 -5.9252E+05
0005850   9.5464E+07 -3.2133E+05  1.1815E+06
0005851   9.7947E+07  4.9121E+05  5.8471E+05
0005852   9.7185E+07 -4.4979E+06  5.3279E+05
0005853   9.7776E+07  2.1948E+06  4.7042E+05
0005854   9.8178E+07  3.4299E+06 -6.4491E+04
0005855   9.8233E+07 -2.5299E+06 -9.7875E+04
0005857   9.6980E+07 -9.7419E+05 -3.0629E+06
0005858   9.7190E+07  2.9157E+06 -1.1443E+06
0005859   9.7517E+07  2.2341E+05 -1.3570E+06
0005860   9.7763E+07  1.6138E+06  7.4589E+05
0005861   9.7875E+07  3.4655E+05 -2.6443E+06
0005862   9.9551E+07  3.6531E+05 -4.2215E+05
0005863   9.6049E+07  2.8200E+05 -1.3120E+06
0005866   9.6506E+07  1.2443E+06  5.0484E+06
0005867   9.8203E+07  2.2162E+05 -1.9767E+06
0005868   9.9719E+07 -2.0220E+05 -2.2196E+06
0005869   9.8544E+07  2.9008E+06 -1.1040E+06
0005870   9.7636E+07  4.6050E+06 -7.5447E+06
0005871   9.5261E+07  2.3932E+06  1.3135E+04
0005872   9.7226E+07 -3.8241E+06 -1.5160E+05
0005873   9.7325E+07  2.1423E+06 -3.7303E+06
0005874   9.4161E+07  5.5516E+06 -2.4626E+06
0005875   9.7872E+07  1.0875E+06 -1.0700E+06
0005877   9.7963E+07 -1.6130E+06 -3.4483E+06
0005878   9.8134E+07 -2.8431E+06  1.9770E+06
0005879   9.8585E+07 -1.5948E+06 -1.9592E+06
0005880   9.5547E+07 -2.2493E+05  5.2874E+05
0005881   9.6354E+07 -3.8712E+06  4.5581E+05
0005882   9.8452E+07  8.2611E+05  1.0059E+06
0005883   9.6572E+07 -2.6658E+05  1.8610E+06
0005884   9.7335E+07 -6.6502E+05 -6.0748E+06
0005885   9.9638E+07 -1.8312E+06 -1.2330E+06
0005886   9.7933E+07  6.8248E+06  1.3477E+06
0005887   9.9725E+07 -7.6889E+05 -9.1871E+05
0005888   9.9263E+07  5.4943E+05  7.0823E+05
0005889   9.8371E+07  2.9752E+03  2.1405E+06
0005890   9.8737E+07  4.1617E+06 -1.8524E+05
0005891   9.9016E+07  6.4753E+06 -6.6355E+05
0005892   9.7093E+07 -1.8039E+06 -5.1599E+05
0005893   9.5426E+07 -4.6402E+06  1.5156E+06
0005894   9.7789E+07 -9.2497E+05  3.8285E+06
0005896   9.8840E+07  1.9258E+06 -1.8324E+06
0005897   9.6018E+07 -3.7309E+06  1.1301E+06
0005898   9.7479E+07  2.9055E+06  2.3038E+06
0005899   9.6258E+07 -4.4517E+05  1.7493E+06
0005900   9.8218E+07 -8.3505E+05  1.1771E+06
0005901   9.7131E+07 -8.4593E+05  9.4114E+05
0005902   9.8126E+07 -8.0346E+05  8.6941E+04
0005903   9.4719E+07  1.3228E+06  1.4230E+06
0005904   9.6140E+07 -3.3343E+06 -3.0434E+06
0005905   9.7992E+07  9.5043E+04 -6.7328E+04
0005906   9.9117E+07  1.4407E+05 -2.0773E+05
0005907   9.6116E+07 -3.6251E+06 -1.4277E+06
0005908   9.5425E+07 -4.8852E+05  4.9449E+04
0005909   9.6678E+07  6.7689E+05 -2.8264E+06
0005910   9.6579E+07 -1.5666E+05  4.3149E+06
0005911   9.5822E+07  3.2462E+06  4.2272E+05
0005912   9.8484E+07  6.9610E+05 -5.5541E+05
0005913   9.8472E+07  1.1842E+06  4.0479E+06
0005915   9.6788E+07 -6.0912E+05  6.1338E+05
0005916   9.6707E+07  1.5311E+06  2.6418E+06
0005917   9.5975E+07 -1.4825E+06  3.5553E+06
0005919   9.7825E+07 -3.8721E+06  4.8001E+06
0005920   9.5980E+07 -1.1192E+05 -2.6726E+06
0005921   9.8075E+07 -3.6291E+06  4.9777E+05
0005922   9.7219E+07 -4.3492E+05 -1.3775E+06
0005923   9.8308E+07 -2.5382E+05  4.6019E+06
0005924   9.6267E+07 -7.3303E+05  2.3184E+06
0005925   9.4770E+07  8.7202E+06 -1.4163E+07
0005926   9.7496E+07 -1.8870E+06  3.7188E+06
0005927   9.8325E+07 -1.7109E+06 -1.2366E+06
0005928   9.7871E+07  4.0599E+06 -3.1933E+06
0005929   9.4419E+07 -8.4375E+05  1.2668E+06
0005930   9.6968E+07  1.2834E+06 -2.5155E+06
0005931   9.6723E+07 -2.0577E+06  2.0512E+06
0005932   9.7232E+07  1.6442E+05  3.7887E+06
0005933   9.9449E+07 -1.2141E+06  4.7347E+05
0005934   9.6572E+07  1.4324E+06 -3.4885E+06
0005935   9.8568E+07 -4.8255E+06 -2.2476E+06
0005936   9.5266E+07  3.1259E+06  2.7335E+06
0005937   9.9809E+07 -1.3194E+06 -1.3004E+06
0005938   9.9018E+07  2.0676E+06 -1.4423E+06
0005939   9.8455E+07 -3.6164E+06 -1.7296E+06
0005940   9.6935E+07  1.6843E+06 -2.1610E+06
0005941   9.6706E+07 -5.5789E+04 -4.9612E+05
0005942   9.6150E+07  3.1229E+06 -1.7378E+06
0005943   9.7887E+07  4.6289E+05 -2.1941E+05
0005944   9.9789E+07 -3.7511E+06  7.6008E+05
0005945   9.7078E+07 -4.9209E+05  4.5472E+06
0005946   9.5706E+07 -3.2854E+05 -6.9335E+04
0005947   9.8062E+07 -2.6066E+06 -7.2300E+05
0005948   9.8374E+07 -3.1072E+06 -1.5099E+05
0005949   9.5831E+07  1.3340E+06 -2.7891E+06
0005950   9.8099E+07 -2.4532E+05 -2.2838E+06
0005951   9.8882E+07  1.6003E+06  2.9985E+06
0005952   9.7280E+07 -3.8221E+06 -8.7533E+05
0005953   9.8848E+07  2.4162E+05  6.6838E+05
0005954   9.7423E+07 -2.1931E+06 -7.8821E+05
0005955   9.9349E+07  2.0737E+06  6.7298E+05
0005956   9.6199E+07  7.3338E+05  1.0422E+06
0005957   9.2820E+07  6.3575E+06  4.6143E+06
0005958   9.9259E+07  1.2903E+06 -2.6301E+06
0005959   9.6376E+07  1.2975E+06  1.1875E+06
0005960   9.7762E+07 -3.1372E+04 -8.8310E+05
0005961   9.7996E+07  1.9870E+06  2.1191E+06
0005962   9.8899E+07 -7.0994E+05 -1.6323E+06
0005963   9.7300E+07 -3.6191E+05  3.1025E+06
0005964   9.8049E+07 -3.0995E+06  3.0471E+05
0005966   9.4452E+07  1.3640E+06  7.1699E+05
0005967   9.8104E+07  7.6632E+05 -2.7819E+06
0005968   9.8620E+07 -1.9256E+06  5.9669E+06
0005969   9.7989E+07  2.3725E+06  1.6080E+06
0005971   9.6193E+07  1.4596E+06 -9.5497E+05
0005972   9.6556E+07 -3.1970E+06 -6.4937E+05
0005973   9.8056E+07  3.5367E+06 -2.0322E+06
0005975   9.8234E+07  2.8925E+06 -3.2887E+06
0005976   9.4249E+07 -4.2877E+06  2.7243E+06
0005977   9.7549E+07  1.6705E+06  1.2008E+06
0005978   9.6311E+07 -1.6572E+07 -2.0662E+06
0005980   9.4897E+07  9.5579E+05  2.6263E+05
0005981   9.6268E+07  1.1587E+06 -3.2486E+05
0005982   9.7158E+07 -1.5685E+06 -1.8903E+06
0005983   9.9375E+07 -2.9967E+06  3.2086E+06
0005984   9.9602E+07  2.0451E+06 -2.4029E+06
0005985   9.5796E+07  1.2782E+06 -2.3777E+05
0005986   9.9136E+07  3.4841E+05 -3.3330E+05
0005987   9.6806E+07 -8.0165E+04 -2.5384E+06
0005988   9.7761E+07 -9.4193E+05  3.2361E+06
0005989   9.7780E+07  5.9677E+05 -2.2179E+06
0005990   9.7606E+07  7.7263E+05 -3.0351E+05
0005991   9.7121E+07 -1.9623E+06  3.6222E+05
0005992   9.6122E+07  2.4988E+06 -3.1694E+06
0005993   9.6865E+07  5.1251E+05  2.1484E+06
0005995   9.8220E+07 -1.1045E+06  4.0099E+05
0005996   9.7195E+07  1.9359E+06  1.0614E+05
0005997   9.8266E+07 -1.9391E+06 -6.3411E+05
0005998   9.7188E+07 -2.8322E+05  1.0207E+06
0005999   9.8077E+07  1.7839E+06 -1.9627E+06
0006000   9.9970E+07 -2.1116E+06 -8.6184E+04
0006001   9.8506E+07 -2.4866E+05  9.5607E+05
0006002   9.8321E+07 -1.1914E+06  1.8458E+06
0006003   9.9822E+07  1.3389E+06  1.0566E+06
0006004   9.8103E+07  4.9315E+06  1.3974E+06
0006005   9.5838E+07 -3.5916E+06 -1.2949E+05
0006006   9.7969E+07  5.6791E+05 -2.6641E+06
0006007   9.6893E+07  1.3968E+05  5.1629E+05
0006008   9.9109E+07 -5.8726E+05 -3.0265E+05
0006009   9.8138E+07 -2.4121E+06 -5.0500E+06
0006010   9.9574E+07  2.2259E+06 -2.4230E+06
0006011   9.5649E+07 -2.3823E+06  2.2445E+06
0006012   9.9689E+07  2.4361E+06 -7.0156E+05
0006013   9.8468E+07 -6.2245E+05  1.5616E+06
0006014   9.6644E+07  3.1903E+06 -4.1979E+05
0006015   9.7787E+07 -4.2460E+06 -2.7560E+06
0006016   9.7424E+07  1.1308E+06  1.7202E+06
0006017   9.4677E+07 -1.1386E+06 -1.9530E+06
0006018   9.9950E+07  2.3838E+06 -3.6159E+06
0006019   9.6460E+07  1.2759E+06  3.2764E+05
0006020   9.7195E+07 -2.5535E+06 -4.9235E+06
0006021   9.7253E+07  8.9402E+05  1.2270E+06
0006023   9.8461E+07  1.6451E+06 -6.7393E+05
0006024   9.8099E+07  2.1099E+05 -2.9849E+06
0006025   9.7900E+07  2.9943E+06 -6.0675E+05
0006026   9.8177E+07  2.9331E+06 -1.7551E+06
0006027   9.6535E+07 -2.9421E+06  1.8127E+06
0006029   9.7331E+07  5.0131E+05 -4.3549E+05
0006030   9.7065E+07 -3.0618E+05 -8.7425E+05
0006031   9.5965E+07 -2.4107E+06  1.2252E+06
0006032   9.4450E+07 -1.1320E+06  1.6507E+06
0006033   9.6593E+07 -3.8205E+05 -1.8992E+06
0006034   9.6846E+07  4.4500E+05 -4.2317E+06
0006035   9.9397E+07  2.1310E+06  1.4698E+06
0006037   9.7122E+07 -2.4731E+06  1.3423E+06
0006038   9.8700E+07  6.5728E+05  2.8811E+06
0006039   9.6771E+07  2.9185E+06 -6.2436E+04
0006040   9.9973E+07  2.1567E+04 -4.4276E+06
0006041   9.6911E+07 -2.3345E+06  1.3144E+06
0006042   9.5676E+07 -2.3980E+06  1.7749E+06
0006043   9.8657E+07 -3.9231E+05  4.6824E+05
0006044   9.6374E+07  2.0879E+06 -9.9106E+04
0006045   9.7721E+07  2.1385E+06  3.0242E+06
0006046   9.5544E+07 -6.6718E+06 -5.4994E+06
0006047   9.7257E+07 -4.2798E+06  3.1838E+06
0006048   9.8411E+07 -8.3733E+05  1.9838E+06
0006049   9.4917E+07 -7.3295E+05 -1.6430E+06
0006051   9.8901E+07  2.0308E+06 -2.6426E+06
0006052   9.7483E+07  5.0592E+05 -1.5143E+06
0006053   9.9412E+07 -1.5320E+06 -2.3448E+06
0006054   9.8424E+07  1.8489E+06  1.3905E+06
0006055   9.8680E+07  2.3415E+06 -1.7236E+06
0006056   9.5342E+07 -3.9044E+06  2.9692E+06
0006057   9.7060E+07  4.3660E+06  6.8507E+05
0006058   9.6532E+07 -3.1307E+06  1.8358E+06
0006059   9.6278E+07 -1.3909E+06 -4.2838E+05
0006060   9.6066E+07 -1.3610E+06  1.7803E+06
0006061   9.7076E+07 -1.9701E+06  2.5645E+04
0006062   9.5840E+07 -1.9015E+06 -1.7183E+06
0006063   9.6591E+07 -8.1926E+05 -1.9204E+05
0006064   9.6972E+07 -3.5184E+06 -2.3043E+06
0006065   9.7568E+07 -1.0133E+06 -2.8515E+06
0006066   9.7093E+07 -8.3503E+05  6.6249E+05
0006067   9.7594E+07 -1.5754E+06 -9.7909E+05
0006068   9.5086E+07 -3.4047E+06  1.8226E+06
0006069   9.5564E+07  2.1782E+06  2.0045E+05
0006070   9.8223E+07  4.5323E+06 -5.8931E+06
0006071   9.8562E+07  4.8331E+06  3.8319E+06
0006072   9.6729E+07  8.5016E+04 -1.1202E+06
0006074   9.6726E+07 -8.0533E+05  2.6309E+05
0006075   9.9043E+07  1.9727E+06  4.3763E+05
0006076   9.6859E+07  1.6894E+06  3.5022E+06
0006077   9.8835E+07 -3.2391E+05  2.8425E+06
0006078   9.7168E+07  1.5516E+06  1.9570E+06
0006079   9.8194E+07 -4.5050E+05  3.3947E+06
0006080   9.5116E+07  2.1993E+06 -1.6747E+06
0006081   9.6746E+07 -3.8748E+06 -3.2243E+05
0006082   9.4210E+07 -3.8266E+06  9.1733E+06
0006083   9.8731E+07  6.5637E+05 -6.7863E+05
0006084   9.8242E+07 -5.0556E+06 -1.0691E+06
0006085   9.4904E+07 -7.0581E+05  4.8457E+04
0006086   9.6255E+07 -9.4874E+05  1.5383E+06
0006087   9.7224E+07 -3.6665E+06  2.9084E+05
0006088   9.6563E+07 -1.7268E+06  2.3342E+05
0006089   9.8261E+07 -2.4298E+06  1.1000E+06
0006090   9.6071E+07 -4.3634E+06  4.1290E+06
0006091   9.5342E+07 -1.3524E+06 -5.1668E+05
0006092   9.5668E+07 -1.7071E+06  7.8754E+05
0006093   9.8766E+07  2.8091E+06  1.6535E+06
0006094   9.8726E+07 -3.5710E+06 -2.9742E+06
0006095   9.7542E+07  6.5312E+05 -3.6833E+06
0006096   9.7450E+07 -3.1507E+06 -8.1378E+05
0006097   9.9092E+07 -6.9793E+05  2.9819E+06
0006098   9.5922E+07 -1.0258E+06  1.6357E+06
0006099   9.7415E+07  3.9924E+06 -2.7206E+06
0006100   9.7010E+07  2.2090E+06  2.9222E+06
0006101   9.6224E+07 -1.8447E+06 -2.2864E+06
0006102   9.6981E+07 -3.5958E+05 -1.8919E+06
0006103   9.6688E+07  1.7031E+06  6.1930E+05
0006104   9.6622E+07 -8.9171E+05  2.5788E+06
0006105   9.6903E+07  3.1553E+06 -9.0492E+05
0006106   9.7642E+07  2.9209E+05  1.0010E+06
0006107   9.6817E+07 -6.9782E+05 -4.4470E+06
0006108   9.4970E+07  6.8215E+06 -5.8355E+06
0006109   9.6248E+07 -1.1439E+06  2.5767E+06
0006110   9.5386E+07 -8.2332E+05 -3.7954E+05
0006111   9.6490E+07  1.0390E+06 -5.1587E+06
0006112   9.9516E+07  2.3975E+06  7.0085E+05
0006113   9.8550E+07 -2.4114E+06 -2.8273E+06
0006114   9.6642E+07  2.4955E+06 -5.0850E+05
0006115   9.8779E+07  2.3381E+05  5.9324E+05
0006116   9.8633E+07 -9.8443E+05 -1.5309E+05
0006117   9.6216E+07  1.4989E+06  2.7770E+06
0006118   9.6766E+07  3.4120E+05 -1.8239E+06
0006119   9.5819E+07 -3.0121E+05  3.7020E+06
0006120   9.9720E+07  1.0739E+06 -2.1980E+06
0006121   9.8043E+07 -7.7267E+04 -2.3285E+05
0006122   9.6718E+07 -2.1062E+06  2.5766E+06
0006123   9.6823E+07 -2.1043E+05  2.2293E+06
0006124   9.8104E+07  2.9802E+06 -9.2171E+05
0006125   9.7401E+07  1.7333E+06  2.9054E+06
0006126   9.7430E+07  2.4424E+06 -2.2955E+05
0006127   9.8214E+07  2.7653E+06 -5.5225E+06
0006128   9.8833E+07  3.7984E+05 -2.6507E+06
0006129   9.7227E+07 -9.9278E+05 -3.1239E+06
0006130   9.7683E+07  1.7634E+06  8.1688E+05
0006132   9.6667E+07 -2.9019E+05  1.1838E+05
0006133   9.7197E+07 -1.4302E+06  1.1747E+06
0006135   9.8696E+07  1.9172E+06 -1.5605E+06
0006136   9.6038E+07 -2.7698E+06  9.2757E+05
0006137   9.5123E+07  1.3608E+06 -2.7863E+06
0006138   9.8288E+07 -9.0219E+04 -3.0231E+06
0006139   9.9395E+07  9.5508E+05 -2.4395E+06
0006140   9.6711E+07 -1.3688E+06 -4.9874E+06
0006141   9.8746E+07 -7.7842E+04  5.0306E+05
0006142   9.5445E+07  1.1420E+06  3.1665E+06
0006143   9.8069E+07 -5.0319E+05  8.7095E+04
0006144   9.8383E+07  8.1963E+05 -3.2293E+06
0006145   9.7917E+07  2.0763E+06  5.7702E+05
0006146   9.6444E+07  1.2965E+06 -1.1971E+06
0006147   9.8789E+07 -2.7209E+06  1.8413E+06
0006149   9.5987E+07 -5.4740E+04 -1.9715E+06
0006150   9.6527E+07  1.2023E+06  1.9242E+05
0006151   9.9617E+07 -3.2337E+06 -1.0230E+06
0006152   9.7414E+07  1.2985E+06 -2.9152E+06
0006153   9.6013E+07 -1.3427E+05 -5.1712E+06
0006154   9.7202E+07  1.1213E+06  2.3982E+06
0006155   9.7465E+07  8.5912E+05 -3.9514E+06
0006156   9.5313E+07  1.1755E+06  1.1546E+05
0006157   9.6087E+07 -5.3160E+05  3.8530E+05
0006158   9.7784E+07  2.4650E+06  3.0920E+06
0006159   9.7428E+07  8.0374E+04  3.7238E+06
0006160   9.6829E+07  1.4256E+06  1.2445E+06
0006161   9.8340E+07  5.6599E+06 -2.7314E+06
0006162   9.4939E+07 -2.2126E+06 -6.3614E+05
0006163   9.7273E+07  3.8764E+06 -1.4705E+06
0006164   9.7676E+07 -1.4828E+06  1.0609E+06
0006165   9.6594E+07  2.1123E+06  1.1258E+05
0006166   9.7088E+07 -7.8039E+05  1.7993E+06
0006167   9.6717E+07 -3.6881E+06 -2.6497E+06
0006168   9.6653E+07  1.3551E+05 -2.4566E+06
0006169   9.6836E+07 -1.3604E+06  1.4882E+06
0006170   9.8154E+07  9.9018E+05 -4.5426E+06
0006171   9.8399E+07 -2.3962E+06  1.9277E+05
0006172   9.7005E+07 -2.5800E+06  3.9519E+05
0006173   9.5035E+07 -4.7810E+06  1.6325E+06
0006174   9.8548E+07  1.9900E+05 -2.9115E+06
0006176   9.8271E+07  3.2739E+05  1.4351E+06
0006178   9.6499E+07 -3.6423E+06 -4.3154E+05
0006179   9.7815E+07 -1.3639E+06 -2.2468E+06
0006180   9.7733E+07 -2.5613E+06 -1.6269E+06
0006181   9.8261E+07  4.1341E+05 -3.0593E+05
0006182   9.6925E+07  6.5946E+05 -1.1906E+06
0006183   9.9061E+07 -1.6406E+06 -9.3436E+05
0006184   9.8406E+07 -6.2878E+05  8.8670E+05
0006185   9.9506E+07 -1.1144E+06  4.5286E+06
0006186   9.7435E+07 -1.2448E+05  5.7748E+05
0006187   9.8472E+07 -7.8254E+05 -1.7944E+06
0006188   9.5944E+07  5.4059E+05  4.9408E+06
0006189   9.8953E+07 -2.1944E+06  3.5723E+06
0006190   9.5487E+07  1.8396E+06  1.7363E+06
0006191   9.7554E+07  7.5687E+06 -1.4297E+06
0006192   9.8027E+07  1.5223E+06  4.2671E+06
0006193   9.9085E+07  3.5735E+06  8.5125E+05
0006194   9.8118E+07  7.7371E+05  1.0606E+06
0006195   9.4788E+07  2.9167E+06  2.5119E+06
0006196   9.8004E+07  2.4949E+06  3.6153E+06
0006197   9.7123E+07  4.4219E+06 -2.4024E+06
0006198   9.8772E+07  2.1586E+06  3.2826E+06
0006199   9.9923E+07 -4.9353E+05 -5.9999E+05
0006200   9.9585E+07 -8.0066E+05 -4.0298E+06
0006201   9.6899E+07  3.6000E+06  2.8106E+05
0006202   9.9064E+07 -1.1113E+06  3.5375E+06
0006203   9.7464E+07 -8.9140E+04 -1.1033E+06
0006204   9.3757E+07 -2.6900E+06  7.2237E+06
0006205   9.8974E+07 -7.4479E+04 -8.3123E+05
0006206   9.8189E+07  1.6296E+06 -5.0577E+05
0006207   9.7599E+07 -2.9998E+06  5.7560E+06
0006208   9.6838E+07  1.1621E+06  2.3075E+06
0006210   9.9791E+07  2.2456E+06  4.3328E+06
0006211   9.6708E+07  3.6354E+06 -8.9175E+05
0006212   9.3096E+07  2.0302E+06 -2.1560E+06
0006213   9.4480E+07 -5.1203E+05 -2.5374E+06
0006214   9.6614E+07  6.8132E+05 -1.3247E+06
0006215   9.6801E+07  6.8573E+05  1.6445E+06
0006216   9.6811E+07 -2.4389E+06 -8.4713E+05
0006217   9.7254E+07  5.5441E+05 -8.4388E+04
0006218   9.8482E+07  5.3798E+05 -1.6861E+06
0006219   9.8183E+07 -1.1066E+06  8.0630E+05
0006220   9.7296E+07  1.0175E+06  2.6275E+05
0006222   9.7027E+07  7.3468E+05  7.0503E+04
0006223   9.9140E+07 -5.3892E+04 -3.6899E+06
0006224   9.4602E+07 -4.3721E+06 -2.4091E+06
0006225   9.5287E+07  1.7015E+06  8.8310E+05
0006226   9.8056E+07  2.1828E+06 -1.9022E+06
0006227   9.5519E+07  2.8639E+05  3.1990E+06
0006228   9.6615E+07 -3.1173E+06 -1.5248E+06
0006229   9.7676E+07 -4.0090E+06 -1.2740E+06
0006230   9.6867E+07 -8.6780E+05  2.5080E+06
0006231   9.6996E+07 -4.0563E+06  1.1087E+06
0006232   9.6540E+07 -7.0167E+05 -3.4800E+06
0006233   9.5208E+07 -7.5083E+05 -2.5635E+06
0006234   9.2531E+07  2.1494E+06  1.9155E+07
0006235   9.8090E+07 -2.7334E+06  7.7059E+05
0006236   9.8105E+07  1.0910E+06  1.6711E+06
0006237   9.9939E+07 -1.9489E+06  1.5675E+06
0006239   9.5625E+07 -2.5417E+06 -1.0155E+06
0006240   9.8824E+07 -7.8928E+05  1.5552E+06
0006241   9.9136E+07 -3.4376E+06 -4.3414E+05
0006242   9.9052E+07 -1.2300E+06  2.1748E+05
0006243   9.8342E+07  2.7091E+06 -9.3618E+05
0006244   9.8825E+07 -5.9351E+06  4.1206E+04
0006245   9.8461E+07  7.8059E+05  4.1842E+06
0006246   9.6676E+07  6.4980E+05  1.8368E+06
0006247   9.7344E+07  3.1433E+06 -2.5875E+05
0006248   9.6520E+07 -4.4279E+05 -1.3653E+06
0006249   9.7695E+07  5.8666E+06 -3.1449E+06
0006250   9.5019E+07  1.8074E+06 -1.6818E+06
0006251   9.5070E+07  1.7229E+06 -1.1734E+06
0006252   9.6454E+07 -3.4783E+06 -1.7406E+06
0006253   9.7702E+07 -1.3147E+06  4.5776E+06
0006254   9.9193E+07  6.4284E+04  2.1766E+06
0006255   9.8401E+07  1.6527E+06  2.8268E+06
0006256   9.9064E+07  1.4135E+06  1.2877E+06
0006257   9.6414E+07 -1.3029E+06  4.7658E+06
0006258   9.7753E+07 -5.6526E+05 -2.9550E+06
0006259   9.8717E+07 -3.4316E+06  8.8324E+05
0006260   9.6172E+07  2.7985E+06  2.9909E+06
0006261   9.4789E+07 -1.8072E+06  8.4805E+05
0006262   9.6211E+07  8.1465E+05  1.8705E+06
0006263   9.8681E+07  3.9672E+06  1.8386E+05
0006264   9.9610E+07 -9.2692E+05  1.5733E+06
0006265   9.8125E+07  1.8373E+06  1.8650E+06
0006266   9.4602E+07 -2.2704E+06 -4.2460E+06
0006267   9.9092E+07  3.4401E+06 -6.3398E+06
0006268   9.6659E+07  2.6508E+06  2.7202E+05
0006269   9.7191E+07  5.0459E+05 -1.2382E+06
0006270   9.7535E+07  4.4996E+05  1.2925E+06
0006271   9.8725E+07  4.4875E+06  4.7188E+04
0006272   9.6344E+07 -1.1900E+06 -2.8296E+06
0006273   9.7247E+07 -1.5403E+06 -1.0632E+06
0006274   9.7491E+07 -1.1365E+05  1.8566E+04
0006275   9.5868E+07 -3.4106E+06 -8.5343E+05
0006276   9.7256E+07  3.4583E+06 -3.1985E+06
0006277   9.8982E+07 -7.9545E+05  4.2193E+06
0006278   9.8487E+07  6.8354E+05  1.7830E+05
0006280   9.7258E+07  2.3267E+06 -3.1406E+06
0006281   9.8986E+07  3.0442E+06 -1.8032E+06
0006282   9.8017E+07  2.1677E+06 -7.6257E+05
0006283   9.7872E+07  3.4460E+05  7.2050E+05
0006284   9.6687E+07  3.1497E+06  1.4145E+06
0006285   9.9171E+07 -3.4869E+06  2.1404E+06
0006286   9.6819E+07  1.8569E+06 -4.7322E+05
0006287   9.9096E+07 -9.2249E+05  8.3557E+05
0006288   9.4928E+07  2.4354E+05  3.0037E+06
0006289   9.9072E+07  1.3055E+06  1.6986E+05
0006290   9.7802E+07 -2.1296E+06 -9.3746E+05
0006291   9.7180E+07 -4.4190E+06 -4.9171E+06
0006292   9.8425E+07 -1.1591E+04  1.6434E+05
0006293   9.9408E+07  3.4310E+06  9.1716E+05
0006294   9.4549E+07 -1.4826E+06 -6.7584E+06
0006295   9.6067E+07  4.7248E+05 -7.4222E+05
0006296   9.6153E+07 -6.1320E+06 -3.1792E+05
0006297   9.9334E+07  4.8671E+06  4.5960E+05
0006298   9.8607E+07  6.5494E+05  2.3736E+06
0006299   9.6152E+07 -1.2921E+06 -3.4868E+06
0006300   9.8178E+07 -1.9495E+06 -2.7734E+06
0006301   9.5713E+07 -1.6972E+06 -3.5761E+06
0006302   9.8647E+07  9.1758E+05 -1.1529E+06
0006304   9.9058E+07  3.5430E+05 -1.1029E+06
0006305   9.8026E+07  5.8835E+06 -3.6961E+06
0006306   9.8475E+07 -3.1483E+06 -4.2982E+05
0006307   9.4862E+07  6.7087E+05 -2.1269E+06
0006308   9.4975E+07  3.4993E+05 -2.1086E+06
0006309   9.8729E+07 -5.8909E+05 -1.2941E+06
0006310   9.8779E+07  4.5159E+05  2.7405E+06
0006311   9.5342E+07  1.1952E+06 -2.0107E+06
0006312   9.8030E+07 -3.1939E+06  4.0559E+05
0006313   9.9020E+07  1.0890E+06 -2.8653E+06
0006314   9.6217E+07  2.0703E+06 -3.6326E+06
0006315   9.6094E+07 -1.9036E+05  1.7571E+06
0006316   9.7194E+07  2.3477E+06 -3.8746E+06
0006317   9.8651E+07 -1.2906E+06  4.7729E+05
0006318   9.6182E+07  2.0954E+06 -2.1425E+06
0006319   9.8853E+07 -2.1191E+06 -9.7156E+05
0006320   9.8810E+07 -6.3113E+06 -1.8499E+06
