============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 3600000.E-02 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - Skin_Human (W&W type 1)
0004880   9.3045E+07 -5.0658E+05  5.7441E+05
0004881   9.2707E+07 -2.3472E+06 -1.5554E+06
0004882   9.4289E+07 -2.8577E+06 -3.6790E+05
0004883   9.4566E+07 -1.2476E+06  2.5457E+06
0004884   9.2719E+07  5.3607E+05  2.0576E+06
0004885   9.1215E+07  2.0713E+06 -5.8652E+03
0004886   9.1485E+07  1.8305E+06 -6.4777E+05
0004887   9.2376E+07 -1.3300E+06  6.7492E+05
0004888   9.0715E+07  1.0620E+06 -9.2701E+05
0004889   9.2958E+07  2.1480E+06  2.9231E+06
0004890   9.0062E+07 -8.2745E+06 -2.2112E+06
0004891   9.2119E+07 -3.5997E+06  1.9207E+05
0004892   8.7652E+07  1.3509E+05 -3.0118E+06
0004893   9.0961E+07  2.1287E+06 -1.7934E+06
0004894   8.9224E+07  2.0192E+06 -1.2513E+04
0004895   9.1727E+07  7.8576E+05 -2.7388E+05
0004896   8.9850E+07  6.8272E+06  6.5482E+06
0004897   9.5052E+07 -3.6871E+05  6.6158E+04
0004898   9.4417E+07 -6.2747E+05  1.8438E+06
0004899   9.3645E+07 -6.4778E+06  2.4959E+06
0004900   9.2025E+07  8.8252E+05 -1.2226E+06
0004901   9.3225E+07 -4.1682E+05  2.7347E+06
0004902   9.3104E+07  1.5814E+06 -1.8610E+06
0004903   9.0388E+07  2.6215E+05 -5.1110E+05
0004904   9.2406E+07  4.9318E+05  1.3817E+06
0004905   9.4420E+07  1.3320E+06  1.4298E+05
0004906   8.9800E+07 -7.9299E+05 -2.2003E+06
0004907   9.4215E+07  8.3637E+05 -2.2391E+06
0004908   9.2583E+07 -1.0923E+06 -6.9349E+05
0004909   9.1866E+07  1.4138E+06  4.4713E+05
0004910   9.1514E+07 -4.7830E+06  3.5123E+06
0004911   9.3153E+07  4.6398E+05  1.7979E+06
0004912   9.2498E+07  1.7202E+06 -1.0678E+06
0004913   9.0676E+07 -1.4901E+05  5.5865E+05
0004914   9.0702E+07 -4.9277E+06 -1.5437E+06
0004915   9.2708E+07  6.3073E+05  2.8198E+05
0004916   8.9024E+07  2.7639E+05  2.4611E+06
0004917   9.2849E+07 -7.6377E+05  4.1737E+06
0004918   9.2261E+07  1.0265E+06 -9.7910E+05
0004919   9.0330E+07  5.0188E+06 -2.1044E+05
0004920   9.1770E+07 -1.7730E+06 -8.0526E+05
0004921   9.3193E+07  9.5190E+04 -8.3804E+05
0004922   8.7930E+07 -2.0696E+06  5.1142E+06
0004923   9.1971E+07  4.5321E+06  5.6896E+05
0004924   8.9734E+07 -3.6708E+06  2.1702E+06
0004925   9.2053E+07  2.5868E+06  5.9914E+05
0004926   9.0014E+07  3.1391E+06  3.5017E+06
0004927   9.0740E+07  1.8474E+06 -2.4866E+06
0004928   9.0177E+07  2.3652E+06  1.2825E+06
0004929   9.2370E+07  7.2142E+05  6.0158E+05
0004930   9.0556E+07 -1.4300E+06  2.9290E+06
0004931   9.2939E+07  1.7867E+06 -3.3330E+06
0004932   9.0317E+07 -6.5216E+05  2.4420E+05
0004933   9.3277E+07  3.2328E+05 -4.3157E+06
0004934   9.1571E+07  2.0612E+06  7.0205E+05
0004935   9.3220E+07 -3.0041E+06  3.0683E+05
0004936   9.3395E+07  9.9222E+05 -5.7335E+06
0004937   9.2877E+07 -1.9299E+06 -2.4147E+06
0004938   9.0623E+07 -1.8069E+06 -2.1281E+06
0004939   9.1140E+07 -3.0521E+05  1.1127E+06
0004940   9.4116E+07  9.6194E+05 -2.7448E+06
0004941   9.2747E+07 -2.1732E+06  3.3484E+06
0004942   9.0999E+07 -1.6424E+04 -9.9782E+05
0004943   8.9694E+07  2.7943E+06  6.3714E+06
0004944   9.3855E+07  1.2485E+06 -1.8342E+06
0004945   8.9282E+07  5.6131E+05 -8.9733E+05
0004946   9.1474E+07  2.4988E+06  2.5589E+05
0004947   9.2015E+07 -1.3914E+06  9.4282E+05
0004948   9.2221E+07 -3.2138E+06  7.2338E+05
0004949   9.0460E+07 -1.1707E+06 -1.0617E+06
0004950   9.1919E+07  2.7608E+05  8.9705E+05
0004951   9.0458E+07 -1.5409E+06 -2.2936E+06
0004952   9.0632E+07  2.1021E+06 -1.7709E+06
0004953   9.1456E+07  6.4907E+05  5.8818E+06
0004954   9.1575E+07 -1.8629E+06 -1.3937E+05
0004955   9.0788E+07  2.4541E+06  2.8367E+03
0004956   9.0802E+07 -9.4172E+05  4.2211E+05
0004957   9.2591E+07  2.2876E+06 -2.1889E+06
0004958   9.1179E+07  2.7841E+06  6.4533E+05
0004959   9.5616E+07  3.0959E+04  4.9696E+06
0004960   9.1885E+07 -1.5969E+06  2.7301E+06
0004961   9.3316E+07  8.5060E+05 -7.1420E+05
0004962   9.4411E+07  3.5087E+05  2.6570E+06
0004963   9.3279E+07  9.1097E+04 -2.2859E+06
0004964   9.2896E+07  1.0850E+06 -2.1933E+06
0004965   9.2609E+07 -3.8026E+06 -3.0504E+05
0004966   9.1411E+07 -1.9803E+06  2.2434E+06
0004967   9.2551E+07 -1.9710E+06  2.0851E+05
0004968   9.4265E+07 -2.1022E+06  2.1639E+05
0004969   9.3911E+07  1.0409E+06 -1.9355E+06
0004970   9.1603E+07 -5.1086E+05 -4.7691E+06
0004971   8.8626E+07 -1.1294E+04 -4.9849E+05
0004972   9.3525E+07 -6.0303E+05  4.7302E+05
0004973   9.4296E+07  1.2695E+06 -8.5709E+05
0004974   9.2708E+07  4.9082E+05 -1.3535E+06
0004975   9.0766E+07 -2.0402E+06  2.7153E+05
0004976   9.2185E+07  9.4689E+05 -1.5405E+05
0004977   9.4160E+07  2.1505E+06 -1.2894E+06
0004978   9.1137E+07 -1.1977E+06  9.0109E+05
0004979   9.2317E+07 -9.9039E+05  1.9831E+06
0004980   9.0828E+07 -6.2330E+05  1.7699E+05
0004981   9.2669E+07 -3.6146E+05  1.4876E+06
0004982   9.0794E+07 -1.0396E+06  3.8235E+06
0004983   8.9890E+07 -1.8413E+06 -6.8907E+05
0004984   9.2233E+07 -1.4203E+06  2.1532E+06
0004985   9.1922E+07 -1.1522E+06  1.4189E+06
0004986   9.4317E+07 -2.4582E+06  1.3197E+05
0004987   9.1166E+07 -2.1416E+06 -6.9878E+06
0004988   9.2658E+07 -1.3546E+06 -1.7637E+06
0004989   9.2777E+07 -2.3387E+06  1.4788E+06
0004990   9.0813E+07 -6.2064E+04  8.3074E+05
0004991   9.3239E+07 -8.0688E+04 -1.7733E+06
0004992   9.2063E+07 -1.6522E+06  3.6066E+06
0004993   9.1482E+07 -1.1535E+06 -1.9223E+06
0004994   9.2366E+07  2.3527E+06  1.5182E+06
0004995   9.2085E+07  3.5430E+06  4.6043E+05
0004996   9.1964E+07 -3.4935E+06 -3.1662E+06
0004997   9.0803E+07 -4.3594E+05  1.9170E+06
0004998   8.9536E+07  4.0902E+06 -8.1853E+06
0004999   9.2888E+07 -6.3304E+05  3.0573E+06
0005000   9.0503E+07 -8.3640E+05  8.4935E+05
0005001   9.2140E+07 -2.2873E+06  2.3322E+05
0005002   9.1359E+07 -1.1352E+06 -1.9303E+05
0005003   9.0702E+07 -1.7053E+06  6.9321E+05
0005004   9.1806E+07 -9.1715E+04 -6.7930E+05
0005005   9.2422E+07 -2.8024E+06  3.9354E+06
0005006   9.1422E+07 -1.6693E+06 -6.1177E+05
0005007   9.3064E+07  1.4280E+05  2.9279E+06
0005008   9.3922E+07  2.2992E+06 -1.7773E+06
0005009   9.3544E+07  1.0414E+06  3.8490E+06
0005010   9.4457E+07  4.8650E+06 -2.8596E+06
0005011   9.0882E+07 -2.1745E+06  2.9015E+06
0005012   9.0953E+07 -1.7238E+06 -6.3556E+05
0005013   8.9700E+07 -3.6831E+06 -1.6012E+06
0005014   9.4095E+07  5.2224E+05 -1.0267E+06
0005015   9.4169E+07 -7.8106E+05  7.6420E+05
0005016   9.3342E+07  4.4050E+05 -3.4973E+05
0005017   9.2639E+07 -7.3729E+05 -4.1098E+05
0005018   8.9396E+07  1.6935E+06 -4.2028E+06
0005019   9.2729E+07 -3.7741E+05  4.2800E+05
0005020   9.4093E+07  7.8398E+05  1.1277E+06
0005021   9.0289E+07 -1.1745E+06  1.1761E+05
0005022   9.0860E+07 -4.5881E+06 -5.8800E+06
0005023   9.4358E+07 -2.5430E+05 -3.8432E+06
0005024   9.1673E+07 -3.7557E+05 -1.3988E+06
0005025   9.1308E+07  5.7971E+05  2.6950E+06
0005026   9.1725E+07  1.5976E+06 -2.5355E+06
0005027   9.2991E+07 -7.0875E+05 -5.7518E+06
0005028   9.3889E+07  3.0907E+06 -1.9471E+06
0005029   9.0842E+07 -2.2852E+06  1.7464E+06
0005030   9.1623E+07 -4.9558E+05  1.9221E+06
0005031   9.3128E+07 -2.4737E+06  2.3065E+04
0005032   9.1555E+07 -1.9028E+06 -1.5302E+06
0005033   9.3146E+07  9.1165E+05  7.0051E+05
0005034   9.1004E+07 -4.8764E+05 -8.8413E+05
0005035   9.4265E+07  1.7864E+06  8.1948E+05
0005036   8.9132E+07 -1.1727E+05 -6.4519E+05
0005037   9.1881E+07 -1.3085E+06  9.1434E+05
0005038   9.2399E+07 -1.6438E+06  1.3560E+06
0005039   9.3446E+07 -2.7262E+05  9.1510E+05
0005040   9.0503E+07 -2.3258E+06 -3.2057E+06
0005041   9.1707E+07 -1.3386E+06  2.9765E+06
0005042   9.1257E+07 -3.5368E+06  2.6877E+06
0005043   9.3144E+07  2.1515E+06  8.9720E+04
0005044   9.2454E+07 -3.9648E+06  1.2554E+06
0005045   9.1700E+07  2.9625E+06  9.7387E+05
0005046   9.1168E+07 -1.9104E+06  6.1757E+05
0005047   9.0170E+07 -6.4731E+04  8.1586E+05
0005048   8.9860E+07  3.8490E+06 -1.6955E+06
0005049   9.3651E+07  2.0151E+06 -1.1922E+06
0005050   9.0296E+07 -3.2282E+05  5.7475E+06
0005051   9.1654E+07 -4.7207E+05  3.0069E+06
0005052   9.0118E+07  1.6824E+06 -4.7562E+05
0005053   9.0106E+07 -5.7544E+06 -3.1948E+06
0005054   9.2254E+07 -3.0055E+06 -1.8162E+06
0005055   9.3632E+07  6.6631E+05  9.7483E+05
0005056   9.2382E+07 -1.9533E+06 -1.6171E+06
0005057   9.0612E+07  1.3151E+06 -2.2952E+06
0005058   9.4313E+07 -1.0075E+06 -1.5695E+06
0005059   9.3754E+07  2.8434E+06  5.0379E+05
0005060   8.9711E+07 -3.5442E+06 -1.3003E+06
0005061   9.2789E+07 -1.6125E+06 -2.4013E+05
0005062   9.0517E+07  1.3018E+06  1.2849E+06
0005063   9.1386E+07  6.3726E+05  1.4877E+05
0005064   9.2461E+07  3.7611E+06 -5.6120E+06
0005065   9.2209E+07  1.5482E+06  2.8600E+06
0005066   9.1680E+07  1.1001E+06  1.0515E+06
0005067   9.3183E+07 -1.6678E+05 -3.2629E+06
0005068   9.2389E+07 -5.0394E+06  8.1304E+05
0005069   8.9594E+07  3.7315E+05 -7.3000E+05
0005070   9.2789E+07 -9.6227E+05  6.8982E+05
0005071   8.9849E+07  2.2840E+06  3.4677E+06
0005072   9.1800E+07  1.9810E+06  3.1401E+06
0005073   8.6473E+07  2.0311E+07 -1.3133E+07
0005074   9.1947E+07  2.7502E+06 -8.7738E+05
0005075   9.3047E+07 -1.5477E+06  1.0896E+05
0005076   9.2820E+07  2.5699E+06 -2.2763E+06
0005077   9.1315E+07 -7.7678E+05 -1.9383E+06
0005078   9.1186E+07  4.3860E+05  2.2376E+06
0005079   8.9698E+07  2.0044E+06 -3.3145E+06
0005080   9.3161E+07  2.6746E+05  8.4164E+05
0005081   9.1677E+07 -1.0694E+06  2.2785E+06
0005082   9.0842E+07  1.2369E+06  4.1115E+05
0005083   9.1139E+07 -1.1202E+05 -1.2565E+06
0005084   9.5086E+07  1.1399E+06  1.1476E+06
0005085   9.2732E+07  2.5219E+05  2.0307E+06
0005086   9.1085E+07  5.3011E+05 -1.6778E+06
0005087   9.0702E+07  2.7720E+06  1.8888E+05
0005088   9.1985E+07  2.1484E+06 -1.6770E+06
0005089   9.3684E+07 -8.9242E+05 -7.6669E+05
0005090   9.1916E+07  5.7686E+06 -4.1121E+06
0005091   9.4666E+07  2.1374E+05  4.0715E+06
0005092   9.2375E+07  3.8031E+06 -7.6642E+05
0005093   9.3216E+07  4.6246E+05 -7.3095E+04
0005094   8.9341E+07  5.7829E+06 -5.2842E+06
0005095   9.2044E+07 -4.5718E+05  1.5234E+06
0005096   9.0633E+07  1.2010E+06  3.1596E+06
0005097   8.9897E+07 -1.2083E+06 -6.6490E+05
0005098   9.1287E+07 -6.1507E+05  1.8768E+06
0005099   9.0739E+07 -2.5232E+06 -1.6588E+06
0005100   9.2906E+07 -6.1803E+05  2.5075E+06
0005101   9.3845E+07 -1.2280E+06  2.2121E+06
0005102   9.0626E+07 -2.6779E+06  1.2813E+06
0005103   9.2263E+07  2.0950E+06  2.3358E+06
0005104   9.0697E+07 -2.6710E+06 -4.2641E+05
0005105   9.5118E+07 -1.0867E+06 -7.8494E+05
0005106   9.1488E+07 -1.1184E+06  1.7141E+06
0005107   9.2376E+07 -2.9393E+06 -6.4917E+05
0005108   9.1272E+07 -1.0180E+06  2.6410E+05
0005109   9.3251E+07  3.3682E+05 -6.5482E+05
0005110   9.0068E+07 -2.6263E+06  1.4171E+06
0005111   9.0622E+07  3.3976E+06 -1.2162E+06
0005112   9.1966E+07  2.1678E+06 -9.7774E+05
0005113   9.3487E+07  1.2162E+06  8.4509E+05
0005114   8.9331E+07 -9.2827E+05 -2.7187E+06
0005115   9.2041E+07 -1.1252E+06  2.5050E+06
0005116   9.1022E+07  3.5522E+06 -1.0122E+06
0005117   9.2493E+07  6.6696E+05 -7.4778E+05
0005118   9.1158E+07 -1.3005E+06  1.8774E+06
0005119   9.2136E+07 -3.4205E+06  2.7303E+06
0005120   9.2363E+07  2.7742E+06 -1.2806E+06
0005121   9.2303E+07 -2.3950E+05 -1.5521E+06
0005122   9.0626E+07  2.4253E+06 -3.6425E+06
0005123   9.1866E+07 -1.5073E+06 -9.5258E+05
0005124   8.8857E+07  8.2915E+05 -1.9770E+06
0005125   8.9884E+07 -3.0597E+05  2.7980E+06
0005126   9.0978E+07 -9.1510E+05  2.3102E+06
0005127   8.8917E+07  6.5125E+05 -3.8898E+06
0005128   9.0106E+07  1.6100E+05  5.0027E+04
0005129   9.2386E+07 -4.2699E+04 -9.3335E+04
0005130   9.2005E+07  2.1228E+06  9.8376E+05
0005131   9.1701E+07 -1.3146E+06  7.2389E+05
0005132   9.2766E+07  1.9142E+05 -5.6484E+05
0005133   9.0136E+07 -1.8798E+06  1.0712E+06
0005134   9.1955E+07 -2.1484E+06  6.1873E+05
0005135   8.9292E+07 -4.9295E+06 -2.7126E+06
0005136   9.1729E+07  6.0021E+05  1.7034E+06
0005137   9.1679E+07  1.0541E+05 -1.0611E+06
0005138   9.3345E+07  4.5290E+05 -1.5113E+06
0005139   9.2941E+07 -4.4820E+05 -5.2307E+06
0005140   8.9847E+07 -1.1810E+06  1.0912E+06
0005141   9.0530E+07  4.1118E+05  2.6244E+06
0005142   9.2935E+07 -9.1115E+05 -1.7393E+06
0005143   9.2730E+07  5.2508E+05  1.1618E+06
0005144   9.1993E+07 -3.0236E+06 -1.8419E+06
0005145   9.0507E+07 -6.2623E+05 -4.1821E+06
0005146   9.3420E+07  6.4150E+05  1.2637E+06
0005147   9.0864E+07  2.7501E+06 -9.5642E+05
0005148   9.2183E+07 -7.8678E+05 -3.1843E+06
0005149   9.1875E+07 -1.1316E+04 -7.9625E+05
0005150   9.1014E+07 -1.0896E+06 -2.0332E+06
0005151   8.8080E+07 -1.4571E+07 -1.2089E+06
0005152   9.1096E+07  1.5034E+06  1.0018E+06
0005153   9.4056E+07  1.1562E+06 -1.9624E+06
0005154   9.1604E+07 -5.9728E+06 -5.5805E+06
0005155   9.1114E+07 -1.2729E+06 -1.0878E+06
0005156   9.1193E+07 -3.2506E+06 -1.4165E+06
0005157   9.4738E+07  2.8895E+06  2.0792E+06
0005158   9.0442E+07 -5.3667E+04  7.6426E+05
0005159   9.4437E+07 -1.3043E+06  1.7630E+06
0005160   9.2103E+07 -2.0419E+05 -1.6711E+06
0005161   9.3874E+07 -7.3939E+05 -3.9550E+06
0005162   9.2054E+07  2.0367E+06  1.1534E+06
0005163   9.0640E+07  2.4652E+06 -1.7290E+06
0005164   9.2317E+07 -3.6892E+05  9.5374E+05
0005165   9.1578E+07 -1.6891E+06 -3.0516E+05
0005166   9.2518E+07 -1.1613E+06  1.0158E+06
0005167   9.3002E+07 -1.1636E+06  3.5916E+06
0005168   9.1023E+07 -5.3971E+05 -2.6504E+05
0005169   9.0843E+07 -1.6700E+06 -5.4392E+06
0005170   9.2460E+07 -1.8859E+06 -5.8114E+05
0005171   8.9962E+07  8.2071E+05 -7.5483E+05
0005172   9.2041E+07  3.7951E+06  7.9712E+05
0005173   9.1569E+07 -1.3863E+06  6.9598E+05
0005174   9.1429E+07 -3.2708E+06  1.2574E+05
0005175   9.0755E+07  4.7708E+05  5.0348E+05
0005176   9.0438E+07  1.8201E+06 -7.1254E+06
0005177   9.1227E+07 -4.6094E+05 -1.3401E+06
0005178   9.1142E+07  1.2761E+06  4.1643E+05
0005179   9.0736E+07 -3.7131E+05  1.6694E+05
0005180   9.0742E+07 -1.8671E+06  2.1033E+06
0005181   9.1090E+07 -1.5795E+05 -1.5678E+06
0005182   9.2114E+07  1.2646E+06  4.4846E+05
0005183   9.1563E+07 -6.7657E+05  1.4779E+05
0005184   9.2392E+07 -1.6348E+06 -9.8052E+04
0005185   8.9291E+07  1.0022E+05  1.9881E+05
0005186   8.9391E+07 -2.9168E+06  4.1630E+04
0005187   9.1226E+07  6.5471E+05 -7.8439E+05
0005188   9.2286E+07  2.7299E+06 -4.3330E+05
0005189   9.2086E+07  1.1752E+06 -2.0197E+06
0005190   9.1531E+07  2.0854E+06 -1.1203E+05
0005191   9.0578E+07 -3.2233E+06  6.1374E+05
0005192   9.1408E+07 -5.7622E+06  3.3118E+06
0005193   9.3455E+07 -5.9249E+06  5.8999E+05
0005194   9.2359E+07 -2.6486E+05  1.5427E+06
0005195   9.0414E+07  2.3996E+06 -1.4392E+06
0005196   9.0088E+07  3.1450E+06 -2.5492E+06
0005197   9.2430E+07  1.3930E+06  3.9828E+05
0005198   9.0186E+07  6.4521E+06 -1.0482E+07
0005199   9.2419E+07 -1.1393E+06  9.4889E+05
0005200   9.1822E+07 -4.0655E+05  1.1930E+06
0005201   9.4302E+07  7.9211E+05 -1.6873E+06
0005202   9.2133E+07 -1.2122E+06 -4.4948E+06
0005203   9.1522E+07 -1.5919E+06 -1.0741E+06
0005204   9.0734E+07 -2.9074E+06  3.3800E+05
0005205   9.1273E+07 -1.4955E+06 -1.3159E+06
0005206   8.9850E+07  1.7594E+06 -2.8325E+06
0005207   9.3249E+07  2.1015E+06  3.5616E+04
0005208   9.2690E+07 -2.9805E+06 -3.0178E+06
0005209   9.3264E+07  5.8622E+05 -2.5355E+05
0005210   9.2773E+07  8.8444E+05 -1.3273E+05
0005211   9.1799E+07  3.5209E+06 -1.8385E+06
0005212   9.2242E+07 -2.8871E+05 -1.0304E+06
0005213   9.0432E+07  5.0670E+05 -6.1571E+04
0005214   9.2755E+07  4.4632E+05 -7.6716E+04
0005215   9.3596E+07 -4.0001E+06  1.8187E+06
0005216   9.0553E+07  4.7789E+06 -4.1654E+06
0005217   9.0689E+07  1.8145E+06  8.1025E+05
0005218   9.2325E+07  3.9723E+06  2.5329E+06
0005219   9.3116E+07  4.3646E+05  6.4505E+05
0005220   9.4039E+07 -2.6762E+05 -6.1506E+05
0005221   9.2648E+07  1.9841E+06 -1.6100E+06
0005222   9.1572E+07 -1.6777E+06  2.7707E+06
0005223   9.3099E+07  3.8708E+06 -2.6283E+06
0005224   9.1340E+07 -4.5488E+05 -2.3304E+06
0005225   9.0352E+07  1.1663E+06 -4.5136E+05
0005226   9.3023E+07 -5.1979E+05 -1.3015E+06
0005227   9.0476E+07 -1.0492E+06 -1.8956E+06
0005228   9.1922E+07 -4.1724E+06 -3.4885E+06
0005229   9.4675E+07  1.5846E+06  2.8135E+05
0005230   9.3595E+07  2.1719E+06 -9.8253E+05
0005231   9.2829E+07 -6.3407E+05 -1.2698E+06
0005232   9.1885E+07  2.3189E+06 -3.1615E+06
0005233   9.2956E+07  1.3058E+06  1.8384E+06
0005234   8.9589E+07 -3.7339E+06 -3.0519E+06
0005235   9.0493E+07 -2.2666E+06 -8.1659E+05
0005236   9.3307E+07  8.5424E+05 -2.5965E+05
0005237   9.1562E+07  1.0921E+06 -8.9304E+05
0005238   9.2951E+07 -6.8275E+05 -2.4742E+06
0005239   8.9984E+07  8.8563E+05  1.1949E+06
0005240   9.1165E+07 -2.6183E+06 -1.8364E+06
0005241   9.1405E+07  9.1525E+05 -3.6551E+05
0005242   9.2456E+07  1.4135E+06 -9.5266E+05
0005243   9.0721E+07 -1.7508E+06 -1.6840E+06
0005244   9.1340E+07 -1.5211E+06  2.2692E+06
0005245   9.1356E+07 -1.1751E+06  8.4174E+05
0005246   9.5263E+07  1.9322E+06  1.3880E+06
0005247   9.0440E+07 -7.5225E+04 -8.4299E+05
0005248   9.0762E+07  5.0896E+06  5.0012E+06
0005249   9.4460E+07 -1.1550E+06 -4.6323E+06
0005250   9.0163E+07 -1.5873E+06  4.0421E+06
0005251   9.2086E+07  3.0934E+05 -1.4424E+06
0005252   9.3451E+07  3.8406E+05  1.2697E+06
0005253   9.1304E+07  5.1307E+06 -2.6773E+06
0005254   9.1273E+07 -1.8930E+06  1.2253E+06
0005255   8.9720E+07  1.3579E+06  2.4246E+05
0005256   9.2530E+07 -1.7874E+06  2.8661E+06
0005257   9.2535E+07  1.1480E+06  8.8849E+05
0005258   9.1203E+07  6.6743E+05  4.8162E+05
0005259   9.2142E+07 -2.0193E+06 -3.7122E+06
0005260   9.2501E+07 -8.1829E+05 -2.4704E+06
0005261   9.1599E+07 -2.9551E+06 -7.1793E+05
0005262   9.2121E+07  1.4839E+06  1.4123E+05
0005263   9.1429E+07 -2.1546E+06  3.3468E+06
0005264   8.9779E+07  9.6518E+05  3.2084E+06
0005265   9.2331E+07  3.3015E+05  2.5867E+06
0005266   9.3114E+07 -4.2170E+06  5.6252E+05
0005267   9.0648E+07 -5.4909E+03  6.4678E+05
0005268   9.5069E+07 -4.9946E+06  2.3548E+05
0005269   8.9423E+07 -2.9898E+06 -8.5100E+05
0005270   9.0087E+07 -9.0511E+05 -4.4207E+05
0005271   9.1005E+07  1.9453E+06 -1.5785E+06
0005272   9.2171E+07 -1.8701E+06 -1.4352E+06
0005273   9.3705E+07 -3.8153E+05  3.6714E+06
0005274   9.4881E+07  3.1203E+06  3.0959E+05
0005275   9.0966E+07 -5.9055E+06 -1.1022E+06
0005276   9.1449E+07  1.1009E+06 -5.4706E+05
0005277   8.9963E+07  4.8836E+05  2.2865E+03
0005278   9.1890E+07 -1.6427E+06  2.7505E+06
0005279   8.9627E+07  1.0679E+05  2.4868E+06
0005280   9.1263E+07  2.4284E+06 -8.6843E+05
0005281   9.3796E+07 -2.2894E+05  1.3843E+06
0005282   9.4214E+07 -1.9848E+05  8.7104E+05
0005283   9.1560E+07  1.3576E+05 -3.9337E+06
0005284   9.2366E+07  5.3267E+06  1.1136E+06
0005285   8.9691E+07 -1.1040E+06 -9.7650E+05
0005286   9.3699E+07 -1.1731E+06 -8.6853E+05
0005287   9.1335E+07 -4.0226E+06 -3.3148E+06
0005288   9.4445E+07  4.0330E+05 -2.4112E+05
0005289   9.2081E+07 -1.2231E+06  1.2602E+06
0005290   9.1288E+07  5.1656E+05  3.0745E+06
0005291   9.1753E+07 -3.2664E+06 -1.8813E+05
0005292   9.2412E+07 -9.6697E+05 -1.4212E+06
0005293   9.1686E+07  2.7724E+06  2.0616E+06
0005294   9.3156E+07 -2.3479E+06 -4.5988E+05
0005295   9.3549E+07 -1.4758E+06 -6.8536E+04
0005296   9.3683E+07  2.8544E+06 -2.4533E+06
0005297   9.0936E+07  2.2581E+06  1.1423E+06
0005298   9.1907E+07  2.1183E+06 -1.7766E+06
0005299   9.2943E+07 -1.3678E+06 -6.8810E+05
0005300   9.3612E+07 -1.1063E+06 -2.3773E+06
0005301   9.1172E+07  1.6735E+06 -1.5636E+06
0005302   9.3532E+07  1.5270E+06 -5.6292E+06
0005303   9.2688E+07 -8.5219E+05  3.3779E+06
0005304   9.0920E+07 -2.9868E+06  2.6005E+06
0005305   9.1894E+07 -3.9992E+04 -7.0927E+05
0005306   9.1744E+07  3.8407E+06 -3.2420E+06
0005307   9.3867E+07 -5.1868E+05 -1.3953E+06
0005308   9.3587E+07  2.5684E+04 -1.5013E+05
0005309   8.9861E+07 -2.6894E+06  9.1215E+05
0005310   9.3534E+07 -4.8686E+05  1.7545E+06
0005311   9.4246E+07  1.7012E+06  7.3172E+05
0005312   9.3704E+07 -3.4761E+06  2.6012E+06
0005313   9.1017E+07 -2.7806E+03 -8.9347E+05
0005314   9.0491E+07  7.5364E+05  3.2079E+06
0005315   9.3455E+07 -3.4801E+05 -4.4523E+06
0005316   9.3271E+07  7.0210E+05  1.6748E+06
0005317   9.0504E+07  1.5741E+04  3.6040E+06
0005318   9.1134E+07  2.3276E+06  4.3858E+06
0005319   9.5160E+07 -8.9049E+05 -8.9440E+05
0005320   9.2925E+07 -8.7426E+05  9.9905E+05
0005321   8.2217E+07 -2.9461E+06  2.4312E+07
0005322   8.9516E+07  9.6173E+05  2.1839E+06
0005323   9.0662E+07  3.0849E+06  6.2540E+05
0005324   9.2841E+07 -2.5857E+05  4.3348E+05
0005325   9.1995E+07 -1.3527E+06 -2.0648E+06
0005326   8.9903E+07 -1.9040E+06  1.0081E+06
0005327   9.0808E+07  1.8672E+06 -2.7252E+06
0005328   9.2461E+07 -4.2032E+06 -9.0158E+04
0005329   9.1065E+07 -2.0361E+06 -2.0425E+06
0005330   9.0706E+07  4.8980E+05  2.0175E+06
0005331   9.1373E+07  3.1561E+06  3.6943E+06
0005332   9.1973E+07 -6.6121E+05 -1.0456E+06
0005333   9.1393E+07  9.6318E+05 -1.2486E+06
0005334   9.1372E+07  2.2727E+06 -1.3258E+06
0005335   9.0854E+07 -5.4309E+06 -7.4685E+04
0005336   9.2920E+07  4.9725E+05  1.0351E+05
0005337   9.3258E+07  2.9885E+06  1.1781E+06
0005338   9.2315E+07  1.7759E+06  1.6216E+06
0005339   9.3649E+07 -8.0769E+05  2.4873E+06
0005340   9.2662E+07  1.4874E+06  1.3046E+06
0005341   9.1217E+07  2.5006E+05  6.8814E+05
0005342   9.0668E+07  2.0649E+06 -9.9070E+05
0005343   9.3869E+07 -2.8546E+06 -1.4165E+06
0005344   9.2946E+07  4.8178E+06  3.2088E+06
0005345   9.0923E+07  1.5795E+06 -2.3906E+06
0005346   9.1816E+07 -6.0248E+05 -1.3676E+05
0005347   9.3051E+07  1.0035E+06 -1.2495E+06
0005348   9.2040E+07 -1.5771E+06  1.4222E+06
0005349   9.1469E+07 -7.6741E+05 -1.7401E+06
0005350   9.1071E+07  1.3266E+05  3.2058E+06
0005351   9.2801E+07 -2.5276E+06 -1.1460E+05
0005352   9.0753E+07  7.0686E+05  1.9783E+06
0005353   9.1505E+07 -3.6710E+05 -9.7705E+05
0005354   9.3117E+07 -1.2052E+06 -4.2790E+05
0005355   9.3184E+07  3.0222E+06 -5.2245E+05
